-0.220637,-0.058848,0.125027,0.035028,0.004464,-0.012779
-0.217536,-0.052558,0.153494,0.037883,0.004214,-0.011930
-0.212949,-0.044949,0.185691,0.041097,0.005347,-0.010940
-0.205944,-0.037987,0.219060,0.043724,0.007712,-0.009813
-0.196311,-0.033308,0.251118,0.044670,0.010687,-0.008465
-0.185220,-0.031070,0.279842,0.043166,0.013342,-0.006625
-0.174940,-0.030284,0.304175,0.038978,0.014798,-0.004011
-0.167942,-0.029739,0.324333,0.032378,0.014587,-0.000530
-0.165856,-0.028715,0.341345,0.023942,0.012918,0.003658
-0.168807,-0.026997,0.355939,0.014056,0.010679,0.008155
-0.175315,-0.024570,0.367671,0.002608,0.008946,0.012395
-0.182590,-0.021663,0.374948,-0.010653,0.008303,0.015789
-0.187631,-0.018906,0.375830,-0.025768,0.008565,0.017998
-0.188756,-0.016845,0.368909,-0.042399,0.009030,0.019113
-0.186036,-0.015014,0.353715,-0.059721,0.008930,0.019566
-0.180449,-0.012048,0.330970,-0.076561,0.007825,0.019892
-0.172949,-0.006881,0.302549,-0.091670,0.005734,0.020549
-0.164176,0.000531,0.271052,-0.104049,0.002975,0.021821
-0.154599,0.009410,0.239256,-0.113177,-0.000064,0.023831
-0.145097,0.018644,0.209545,-0.119094,-0.003095,0.026613
-0.137512,0.027024,0.183503,-0.122335,-0.006027,0.030141
-0.134192,0.033350,0.161708,-0.123744,-0.008929,0.034371
-0.137372,0.036984,0.143483,-0.124295,-0.011884,0.039298
-0.148595,0.038449,0.127138,-0.124873,-0.014819,0.044811
-0.167604,0.039148,0.111161,-0.125985,-0.017344,0.050399
-0.192047,0.040723,0.095034,-0.127614,-0.018792,0.055247
-0.218383,0.044389,0.078964,-0.129360,-0.018556,0.058602
-0.243076,0.050024,0.063382,-0.130720,-0.016425,0.060035
-0.263541,0.056035,0.048583,-0.131345,-0.012741,0.059602
-0.278641,0.060662,0.034599,-0.131178,-0.008314,0.057839
-0.289044,0.063611,0.021485,-0.130442,-0.004144,0.055535
-0.297041,0.066122,0.009629,-0.129516,-0.001102,0.053438
-0.305219,0.069262,-0.000488,-0.128726,0.000387,0.051821
-0.314930,0.072774,-0.008798,-0.128213,0.000461,0.050313
-0.325653,0.075596,-0.016115,-0.127948,-0.000400,0.048307
-0.335325,0.076703,-0.024434,-0.127792,-0.001744,0.045399
-0.341387,0.075594,-0.036117,-0.127517,-0.003366,0.041529
-0.342046,0.072644,-0.052322,-0.126753,-0.005195,0.037060
-,-,-,-,-,-
-0.005419,0.001147,-0.002447,-0.001987,-0.000225,0.000425
-0.031028,0.006710,-0.014197,-0.011206,-0.001285,0.002379
-0.085251,0.018879,-0.039611,-0.030186,-0.003517,0.006355
-0.156091,0.035307,-0.073724,-0.053861,-0.006454,0.011298
-0.222372,0.050898,-0.106586,-0.074146,-0.009359,0.015690
-0.269559,0.061378,-0.130193,-0.085757,-0.011837,0.018709
-0.294391,0.064894,-0.141049,-0.087663,-0.013875,0.020337
-0.301949,0.061997,-0.140192,-0.082087,-0.015585,0.020970
-0.300193,0.054783,-0.131847,-0.072691,-0.016994,0.020996
-0.296093,0.045721,-0.121438,-0.062904,-0.018046,0.020619
-0.293973,0.036949,-0.113859,-0.054793,-0.018642,0.019841
-0.295112,0.030311,-0.112079,-0.048800,-0.018676,0.018570
-0.298610,0.027136,-0.116167,-0.044203,-0.018157,0.016794
-0.303208,0.027577,-0.123485,-0.039782,-0.017245,0.014663
-0.308383,0.030774,-0.129988,-0.034395,-0.016009,0.012421
-0.314095,0.035724,-0.132015,-0.027404,-0.014250,0.010311
-0.320278,0.041290,-0.127936,-0.018995,-0.011717,0.008478
-0.326921,0.045870,-0.118676,-0.010193,-0.008412,0.006923
-0.334350,0.048250,-0.107284,-0.002365,-0.004571,0.005518
-0.343105,0.048567,-0.098047,0.003379,-0.000506,0.004033
-0.353296,0.047916,-0.095017,0.006618,0.003457,0.002164
-0.364077,0.047508,-0.100530,0.007770,0.006995,-0.000376
-0.373781,0.048633,-0.114169,0.007965,0.009872,-0.003728
-0.380420,0.052663,-0.132767,0.008718,0.011987,-0.007824
-0.382167,0.059912,-0.151742,0.011382,0.013329,-0.012412
-0.377768,0.068576,-0.166539,0.016762,0.013876,-0.017119
-0.367349,0.075529,-0.173892,0.024836,0.013596,-0.021493
-0.353345,0.078416,-0.173015,0.034568,0.012583,-0.025065
-0.339853,0.076926,-0.165708,0.044349,0.011149,-0.027513
-0.330452,0.072372,-0.155217,0.052812,0.009766,-0.028827
-0.326530,0.066541,-0.144862,0.059308,0.008916,-0.029299
-0.327046,0.060951,-0.137114,0.063981,0.008934,-0.029372
-0.329258,0.056631,-0.133217,0.067555,0.009911,-0.029471
-0.329998,0.054180,-0.133090,0.070910,0.011681,-0.029907
-0.327031,0.053811,-0.135381,0.074729,0.013889,-0.030825
-0.320118,0.055332,-0.137720,0.079362,0.016200,-0.032199
-0.311002,0.058203,-0.137332,0.084827,0.018492,-0.033867
-0.301874,0.061430,-0.132121,0.090822,0.020864,-0.035555
-0.293548,0.063579,-0.121390,0.096788,0.023467,-0.036870
-0.285193,0.063461,-0.106126,0.102006,0.026198,-0.037422
-0.275885,0.060942,-0.088972,0.105773,0.028516,-0.037011
-0.265908,0.056963,-0.073133,0.107703,0.029674,-0.035679
-0.256515,0.052927,-0.060872,0.108036,0.029211,-0.033660
-0.248866,0.050201,-0.052885,0.107620,0.027217,-0.031292
-0.243532,0.049514,-0.048092,0.107495,0.024204,-0.028925
-0.240829,0.050447,-0.043689,0.108407,0.020865,-0.026809
-0.240991,0.051865,-0.036296,0.110557,0.018002,-0.024990
-0.244087,0.052517,-0.023630,0.113554,0.016450,-0.023308
-0.250470,0.050993,-0.005529,0.116446,0.016775,-0.021648
-0.261090,0.046126,0.015931,0.117926,0.019073,-0.020128
-0.276169,0.038257,0.036937,0.116911,0.023047,-0.019072
-0.293203,0.029623,0.052821,0.113028,0.028171,-0.018924
-0.307210,0.023142,0.059806,0.106850,0.033784,-0.019991
-0.313446,0.020743,0.056882,0.099854,0.039030,-0.022109
-0.309958,0.022558,0.046099,0.093802,0.042904,-0.024678
-0.298424,0.027342,0.031675,0.090035,0.044513,-0.026953
-0.283286,0.033354,0.018873,0.089243,0.043315,-0.028319
-0.269452,0.039112,0.012644,0.091436,0.039286,-0.028517
-0.260056,0.043885,0.016414,0.096027,0.032934,-0.027707
-0.255614,0.047466,0.031471,0.101996,0.025184,-0.026321
-0.254651,0.049613,0.057008,0.108100,0.017224,-0.024844
-0.255302,0.049856,0.090162,0.113085,0.010354,-0.023665
-0.256541,0.047638,0.126361,0.115881,0.005812,-0.023019
-0.257928,0.042769,0.160349,0.115869,0.004514,-0.023012
-0.258593,0.035844,0.187396,0.112966,0.006832,-0.023683
-0.257243,0.028186,0.204769,0.107604,0.012362,-0.024974
-0.252771,0.021379,0.212481,0.100786,0.019793,-0.026668
-0.244241,0.016357,0.212604,0.093818,0.027334,-0.028424
-0.231166,0.012837,0.207790,0.087761,0.033362,-0.029806
-0.214403,0.009933,0.200023,0.083113,0.036806,-0.030295
-0.196510,0.007188,0.190467,0.079907,0.037397,-0.029500
-0.180637,0.004852,0.180090,0.078044,0.035689,-0.027368
-0.168533,0.003438,0.170489,0.077510,0.032644,-0.024154
-0.160064,0.003267,0.164313,0.078370,0.029066,-0.020214
-0.155121,0.004211,0.164760,0.080546,0.025352,-0.015849
-0.155122,0.005650,0.174548,0.083598,0.021608,-0.011313
-0.161828,0.006628,0.194740,0.086631,0.017952,-0.006931
-0.175368,0.006237,0.224078,0.088420,0.014713,-0.003148
-0.193668,0.003877,0.259028,0.087774,0.012264,-0.000391
-0.213261,-0.000962,0.294521,0.083746,0.010716,0.001109
-0.230450,-0.008429,0.325328,0.075920,0.009871,0.001383
-0.241891,-0.017510,0.346967,0.064847,0.009360,0.000724
-0.245312,-0.026263,0.356488,0.051844,0.008771,-0.000369
-0.240749,-0.033009,0.353593,0.038438,0.007845,-0.001320
-0.230740,-0.037018,0.340779,0.026020,0.006649,-0.001655
-0.218902,-0.038465,0.322225,0.015572,0.005536,-0.001121
-0.208440,-0.038110,0.302461,0.007486,0.004913,0.000310
-0.201850,-0.036739,0.285415,0.001573,0.004947,0.002529
-0.201176,-0.034858,0.273791,-0.002749,0.005410,0.005345
-0.207728,-0.032763,0.268487,-0.006236,0.005716,0.008459
-0.221513,-0.030571,0.268533,-0.009632,0.005108,0.011471
-0.240783,-0.028167,0.271644,-0.013461,0.003036,0.013925
-0.261807,-0.024845,0.275123,-0.017906,-0.000551,0.015345
-0.279553,-0.019320,0.277220,-0.022768,-0.005172,0.015377
-0.289163,-0.011028,0.278202,-0.027550,-0.009951,0.014025
-0.287522,-0.001142,0.280009,-0.031790,-0.013964,0.011708
-0.274585,0.008061,0.284629,-0.035501,-0.016607,0.009129
-0.253587,0.014502,0.292643,-0.039277,-0.017705,0.007083
-0.229791,0.017308,0.302576,-0.043995,-0.017390,0.006207
-0.208667,0.017140,0.311087,-0.050406,-0.015919,0.006784
-0.194244,0.015841,0.314052,-0.058794,-0.013563,0.008678
-0.188219,0.015634,0.307917,-0.068806,-0.010539,0.011424
-0.190102,0.018016,0.290748,-0.079551,-0.007029,0.014440
-0.198215,0.023219,0.262443,-0.089868,-0.003312,0.017218
-0.210920,0.030765,0.224516,-0.098593,0.000105,0.019416
-0.227054,0.040202,0.179809,-0.104552,0.002477,0.020779
-0.244931,0.050726,0.132946,-0.106641,0.003127,0.021105
-0.261329,0.060199,0.091481,-0.104317,0.001839,0.020377
-0.272391,0.065520,0.064249,-0.098085,-0.001107,0.018900
-0.276002,0.064635,0.056770,-0.089713,-0.005204,0.017273
-0.273429,0.058140,0.068410,-0.081887,-0.009958,0.016195
-0.268439,0.048953,0.092686,-0.077170,-0.014928,0.016149
-0.264825,0.040761,0.119499,-0.077080,-0.019723,0.017211
-0.264905,0.036619,0.138740,-0.081667,-0.024088,0.019104
-0.269637,0.038113,0.143704,-0.089607,-0.027914,0.021334
-0.278795,0.044917,0.133032,-0.098763,-0.031063,0.023345
-0.290732,0.054781,0.110355,-0.106930,-0.033260,0.024643
-0.302797,0.064595,0.082278,-0.112586,-0.034219,0.024904
-0.312350,0.072129,0.056173,-0.115302,-0.033788,0.023980
-0.317298,0.076793,0.037626,-0.115646,-0.032028,0.021893
-0.316098,0.079209,0.028534,-0.114820,-0.029314,0.018907
-0.307877,0.080493,0.027296,-0.114141,-0.026244,0.015510
-0.292592,0.081549,0.030343,-0.114549,-0.023392,0.012331
-0.271172,0.082686,0.033593,-0.116415,-0.021157,0.010084
-0.246522,0.083953,0.033356,-0.119643,-0.019796,0.009426
-0.223959,0.085697,0.026951,-0.123801,-0.019487,0.010766
-0.209526,0.088330,0.013246,-0.128206,-0.020243,0.014059
-0.207700,0.091535,-0.007378,-0.132086,-0.021815,0.018745
-,-,-,-,-,-
-0.005865,0.001922,-0.002433,-0.002387,-0.000437,0.000577
-0.033940,0.011107,-0.014317,-0.013665,-0.002473,0.003289
-0.094297,0.030656,-0.040859,-0.037391,-0.006653,0.008899
-0.174546,0.056110,-0.078408,-0.067850,-0.011842,0.015830
-0.250820,0.079596,-0.117314,-0.095254,-0.016424,0.021598
-0.304360,0.095631,-0.148024,-0.112775,-0.019748,0.024688
-0.327348,0.102683,-0.164819,-0.118565,-0.022227,0.025011
-0.322694,0.102211,-0.167243,-0.114959,-0.024588,0.023564
-0.300387,0.096563,-0.159080,-0.106361,-0.027151,0.021791
-0.273111,0.087965,-0.146818,-0.097060,-0.029524,0.020977
-0.252785,0.078883,-0.138065,-0.089849,-0.030726,0.021830
-0.246907,0.071523,-0.138974,-0.085497,-0.029781,0.024170
-0.255987,0.066610,-0.152089,-0.083032,-0.026359,0.027040
-0.274940,0.063826,-0.175456,-0.080671,-0.021281,0.029329
-0.297067,0.063033,-0.203252,-0.076736,-0.016441,0.030291
-0.316931,0.063850,-0.227770,-0.070189,-0.013825,0.029716
-0.331276,0.064835,-0.241623,-0.060921,-0.014554,0.027873
-0.339350,0.064128,-0.240103,-0.049875,-0.018489,0.025306
-0.342824,0.060611,-0.222741,-0.038878,-0.024306,0.022553
-0.344542,0.054354,-0.193715,-0.029960,-0.030050,0.019939
-0.346740,0.046486,-0.161350,-0.024521,-0.033879,0.017556
-0.350201,0.038666,-0.135442,-0.022839,-0.034631,0.015345
-0.354519,0.032306,-0.123385,-0.024004,-0.032071,0.013179
-0.358832,0.028073,-0.127685,-0.026268,-0.026748,0.010922
-0.362496,0.025838,-0.145520,-0.027695,-0.019608,0.008468
-0.365295,0.024921,-0.170401,-0.026821,-0.011649,0.005763
-0.367407,0.024542,-0.195059,-0.023092,-0.003781,0.002820
-0.369302,0.024305,-0.213768,-0.016887,0.003243,-0.000309
-0.371324,0.024320,-0.223613,-0.009165,0.008846,-0.003550
-0.373360,0.024954,-0.224650,-0.001062,0.012605,-0.006818
-0.374928,0.026451,-0.219306,0.006459,0.014285,-0.010033
-0.374917,0.028786,-0.211508,0.012883,0.013857,-0.013140
-0.371486,0.031804,-0.205213,0.018243,0.011555,-0.016058
-0.363378,0.035168,-0.202663,0.022959,0.008029,-0.018564
-0.351321,0.038111,-0.203647,0.027602,0.004253,-0.020315
-0.338221,0.039673,-0.206242,0.032625,0.001206,-0.021060
-0.328155,0.039406,-0.208062,0.038182,-0.000367,-0.020810
-0.324553,0.037613,-0.207159,0.044144,-0.000074,-0.019889
-0.328749,0.034882,-0.202495,0.050162,0.002057,-0.018834
-0.339259,0.031782,-0.194470,0.055729,0.005569,-0.018193
-0.352163,0.028957,-0.185096,0.060317,0.009654,-0.018307
-0.363245,0.027059,-0.177194,0.063632,0.013372,-0.019190
-0.370103,0.026490,-0.173238,0.065771,0.015913,-0.020576
-0.372396,0.027524,-0.174534,0.067193,0.016881,-0.022148
-0.370865,0.030835,-0.180823,0.068690,0.016376,-0.023774
-0.366489,0.037094,-0.190167,0.071201,0.014836,-0.025505
-0.359714,0.045922,-0.199349,0.075398,0.012699,-0.027402
-0.350025,0.056111,-0.205036,0.081464,0.010106,-0.029412
-0.336886,0.066691,-0.204598,0.089171,0.006929,-0.031351
-0.320867,0.077248,-0.196056,0.098071,0.003041,-0.032954
-0.303591,0.087420,-0.177972,0.107586,-0.001470,-0.034011
-0.287192,0.096555,-0.149656,0.116992,-0.006254,-0.034455
-0.273722,0.103822,-0.111773,0.125402,-0.010756,-0.034375
-0.264476,0.108381,-0.066743,0.131825,-0.014355,-0.033970
-0.259838,0.109470,-0.018425,0.135380,-0.016553,-0.033473
-0.259854,0.106512,0.028729,0.135553,-0.017030,-0.033055
-0.264783,0.099525,0.070425,0.132382,-0.015529,-0.032798
-0.274843,0.089240,0.102840,0.126394,-0.011778,-0.032816
-0.288955,0.077096,0.122827,0.118445,-0.005510,-0.033333
-0.303919,0.065937,0.127976,0.109651,0.003706,-0.034679
-0.315290,0.059427,0.117897,0.101363,0.016114,-0.037121
-0.319020,0.059739,0.096346,0.095119,0.030914,-0.040534
-0.313061,0.066362,0.070710,0.092250,0.046300,-0.044327
-0.298732,0.076699,0.049236,0.093246,0.060235,-0.047677
-0.280465,0.087499,0.038454,0.097483,0.071025,-0.049817
-0.263429,0.096332,0.041178,0.103450,0.077628,-0.050341
-0.251106,0.102190,0.055933,0.109281,0.079722,-0.049351
-0.244053,0.105304,0.078082,0.113427,0.077571,-0.047304
-0.240181,0.106595,0.101732,0.115109,0.071801,-0.044743
-0.236610,0.106928,0.121754,0.114414,0.063282,-0.042043
-0.231626,0.106837,0.134988,0.112111,0.053103,-0.039310
-0.225323,0.106840,0.140709,0.109309,0.042498,-0.036495
-0.219304,0.107481,0.140870,0.107194,0.032753,-0.033562
-0.215816,0.108871,0.139600,0.106716,0.024988,-0.030592
-0.216529,0.110468,0.141515,0.108109,0.019902,-0.027842
-0.221806,0.111439,0.149844,0.110735,0.017538,-0.025636
-0.230482,0.111064,0.165088,0.113400,0.017251,-0.024214
-0.239964,0.108984,0.184899,0.114877,0.017949,-0.023659
-0.246933,0.105351,0.205526,0.114407,0.018461,-0.023855
-0.248346,0.100693,0.223639,0.111911,0.017875,-0.024506
-0.242455,0.095289,0.237284,0.107838,0.015746,-0.025207
-0.229471,0.088844,0.245976,0.102896,0.012115,-0.025534
-0.211931,0.080993,0.250668,0.097814,0.007443,-0.025167
-0.194174,0.071822,0.253571,0.093195,0.002484,-0.024008
-0.180127,0.061836,0.257407,0.089411,-0.001896,-0.022223
-0.171186,0.051614,0.264642,0.086497,-0.004864,-0.020156
-0.166242,0.041619,0.276659,0.084128,-0.005792,-0.018124
-0.163113,0.032249,0.292959,0.081743,-0.004495,-0.016283
-0.159828,0.023699,0.311506,0.078674,-0.001270,-0.014603
-0.155480,0.015935,0.329895,0.074301,0.003154,-0.012939
-0.150606,0.008830,0.346379,0.068226,0.007748,-0.011139
-0.146831,0.002262,0.360189,0.060422,0.011517,-0.009109
-0.145976,-0.003789,0.371109,0.051247,0.013846,-0.006865
-0.148759,-0.009351,0.379056,0.041277,0.014629,-0.004549
-0.154152,-0.014354,0.383989,0.031112,0.014199,-0.002375
-0.159935,-0.018097,0.386135,0.021256,0.013052,-0.000510
-0.163727,-0.019234,0.386302,0.012076,0.011600,0.001033
-0.164262,-0.016851,0.385929,0.003802,0.010079,0.002403
-0.162201,-0.011469,0.386806,-0.003591,0.008540,0.003874
-0.159522,-0.004912,0.390264,-0.010462,0.006901,0.005732
-0.158354,0.001150,0.396284,-0.017316,0.005095,0.008110
-0.160286,0.006777,0.403515,-0.024596,0.003190,0.010963
-0.165830,0.013470,0.410088,-0.032485,0.001492,0.014077
-0.174076,0.022533,0.414557,-0.040781,0.000560,0.017098
-0.183037,0.034023,0.416397,-0.049151,0.000991,0.019679
-0.190536,0.047007,0.415772,-0.057491,0.003130,0.021612
-0.195101,0.060553,0.412746,-0.065985,0.006824,0.022905
-0.196484,0.074406,0.406742,-0.074907,0.011396,0.023777
-0.195937,0.088750,0.396772,-0.084377,0.015897,0.024517
-0.195845,0.103579,0.381947,-0.094234,0.019445,0.025340
-0.198698,0.118336,0.361628,-0.104089,0.021506,0.026341
-0.206404,0.132174,0.335325,-0.113490,0.022020,0.027487
-0.219725,0.144612,0.303181,-0.121978,0.021370,0.028547
-0.237759,0.155408,0.266258,-0.128991,0.020166,0.029059
-0.258054,0.163846,0.226521,-0.133892,0.018829,0.028569
-0.277519,0.169071,0.187408,-0.136260,0.017195,0.026928
-0.293857,0.171002,0.153298,-0.136130,0.014496,0.024297
-0.305893,0.169980,0.127836,-0.134034,0.009804,0.021018
-0.312800,0.165798,0.112770,-0.130890,0.002527,0.017549
-0.314558,0.158130,0.107306,-0.127904,-0.007301,0.014408
-0.312968,0.147586,0.108234,-0.126364,-0.018907,0.012066
-0.310808,0.135847,0.110766,-0.127200,-0.030871,0.010775
-0.310138,0.125001,0.109766,-0.130652,-0.041509,0.010496
-0.311866,0.116911,0.101277,-0.136235,-0.049433,0.010944
-0.316053,0.112791,0.083573,-0.142901,-0.053894,0.011679
-0.321761,0.112792,0.057627,-0.149299,-0.054854,0.012193
-0.326541,0.115771,0.026612,-0.153988,-0.052825,0.011992
-0.326792,0.119659,-0.005434,-0.155883,-0.048716,0.010820
-,-,-,-,-,-
-0.004371,0.002049,-0.001307,-0.002453,-0.000758,0.000130
-0.025223,0.011779,-0.007429,-0.014063,-0.004435,0.000803
-0.070291,0.032417,-0.019988,-0.038681,-0.012613,0.002499
-0.131687,0.059275,-0.035243,-0.070982,-0.024264,0.005401
-0.193999,0.084132,-0.047702,-0.101660,-0.036771,0.009311
-0.245712,0.101419,-0.054743,-0.124308,-0.047715,0.013766
-0.282014,0.110019,-0.057564,-0.137002,-0.055647,0.018173
-0.303044,0.112177,-0.059797,-0.141136,-0.060194,0.021974
-0.312068,0.111070,-0.064793,-0.139492,-0.061695,0.024873
-0.314396,0.109005,-0.073380,-0.134737,-0.060691,0.026911
-0.315391,0.106957,-0.083786,-0.128831,-0.057569,0.028266
-0.318584,0.104724,-0.093274,-0.123080,-0.052443,0.029047
-0.325393,0.101712,-0.100127,-0.118387,-0.045487,0.029286
-0.335420,0.097841,-0.104768,-0.115329,-0.037518,0.028963
-0.346686,0.093451,-0.109498,-0.113998,-0.029945,0.027989
-0.356090,0.088800,-0.117039,-0.113917,-0.024229,0.026346
-0.360543,0.084348,-0.129022,-0.114213,-0.021475,0.024231
-0.358415,0.081010,-0.145193,-0.113858,-0.022075,0.022007
-0.349916,0.079111,-0.163510,-0.111840,-0.025506,0.020096
-0.337386,0.078064,-0.180657,-0.107497,-0.030445,0.018919
-0.325536,0.077238,-0.192737,-0.100867,-0.035162,0.018755
-0.319607,0.075774,-0.197161,-0.092769,-0.037990,0.019541
-0.322770,0.072445,-0.194650,-0.084597,-0.037751,0.020869
-0.334759,0.067044,-0.189618,-0.077754,-0.034290,0.022168
-0.352509,0.061159,-0.188573,-0.072899,-0.028668,0.022872
-0.372195,0.056701,-0.196286,-0.069548,-0.022627,0.022557
-0.390314,0.054157,-0.212448,-0.066468,-0.017750,0.021055
-0.403776,0.052638,-0.232474,-0.062451,-0.014880,0.018444
-0.410341,0.051208,-0.250769,-0.056885,-0.013983,0.015002
-0.409321,0.049770,-0.263115,-0.049892,-0.014332,0.011168
-0.401993,0.048770,-0.267771,-0.042127,-0.014816,0.007433
-0.391504,0.048615,-0.265603,-0.034509,-0.014291,0.004234
-0.382249,0.049351,-0.259845,-0.027949,-0.011930,0.001794
-0.378253,0.050556,-0.255582,-0.023086,-0.007418,0.000030
-0.380800,0.051744,-0.258365,-0.019977,-0.001111,-0.001367
-0.387698,0.052980,-0.272313,-0.017896,0.005975,-0.002782
-0.394898,0.055081,-0.297845,-0.015366,0.012525,-0.004537
